Last update date,Town number,Town,Total cases ,Confirmed cases,Probable cases,Case rate,Total deaths,Confirmed deaths,Probable deaths,People tested,Rate tested per 100k,Number of tests,Number of positives,Number of negatives,Number of indeterminates
05/22/2020,159,Wethersfield,231,,,886,9,,,892,3420,,,,
05/22/2020,160,Willington,12,,,204,0,,,107,1818,,,,
05/22/2020,161,Wilton,201,,,1093,37,,,778,4229,,,,
05/22/2020,162,Winchester,51,,,479,3,,,331,3107,,,,
05/22/2020,163,Windham,157,,,635,10,,,696,2817,,,,
05/22/2020,164,Windsor,513,,,1784,94,,,1176,4089,,,,
05/22/2020,165,Windsor Locks,101,,,784,18,,,377,2928,,,,
05/22/2020,166,Wolcott,94,,,565,8,,,480,2883,,,,
05/22/2020,167,Woodbridge,126,,,1431,28,,,436,4952,,,,
05/22/2020,168,Woodbury,41,,,430,2,,,317,3324,,,,
05/22/2020,169,Woodstock,13,,,165,0,,,188,2391,,,,
05/23/2020,1,Andover,10,,,310,0,,,71,2197,,,,
05/23/2020,2,Ansonia,253,,,1351,5,,,1005,5368,,,,
05/23/2020,3,Ashford,15,,,352,0,,,101,2370,,,,
05/23/2020,4,Avon,106,,,579,17,,,505,2759,,,,
05/23/2020,5,Barkhamsted,25,,,690,0,,,99,2732,,,,
05/23/2020,6,Beacon Falls,45,,,728,0,,,225,3640,,,,
05/23/2020,7,Berlin,148,,,724,16,,,709,3470,,,,
05/23/2020,8,Bethany,32,,,584,0,,,225,4107,,,,
05/23/2020,9,Bethel,245,,,1243,24,,,1141,5788,,,,
05/23/2020,10,Bethlehem,10,,,292,1,,,98,2864,,,,
05/23/2020,11,Bloomfield,444,,,2084,76,,,1185,5563,,,,
05/23/2020,12,Bolton,23,,,470,3,,,107,2188,,,,
05/23/2020,13,Bozrah,8,,,315,0,,,88,3469,,,,
05/23/2020,14,Branford,319,,,1139,39,,,1561,5574,,,,
05/23/2020,15,Bridgeport,3199,,,2208,143,,,9541,6585,,,,
05/23/2020,16,Bridgewater,6,,,366,0,,,66,4022,,,,
05/23/2020,17,Bristol,520,,,866,65,,,2277,3793,,,,
05/23/2020,18,Brookfield,154,,,906,7,,,876,5152,,,,
05/23/2020,19,Brooklyn,21,,,254,0,,,231,2790,,,,
05/23/2020,20,Burlington,21,,,217,1,,,227,2349,,,,
05/23/2020,21,Canaan,0,,,0,0,,,22,2085,,,,
05/23/2020,22,Canterbury,11,,,216,0,,,150,2941,,,,
05/23/2020,23,Canton,79,,,769,24,,,266,2590,,,,
05/23/2020,24,Chaplin,3,,,133,0,,,65,2881,,,,
05/23/2020,25,Cheshire,171,,,586,21,,,999,3424,,,,
05/23/2020,26,Chester,47,,,1111,12,,,137,3240,,,,
05/23/2020,27,Clinton,51,,,394,2,,,447,3452,,,,
05/23/2020,28,Colchester,33,,,207,1,,,569,3571,,,,
05/23/2020,29,Colebrook,2,,,142,0,,,26,1851,,,,
05/23/2020,30,Columbia,20,,,371,0,,,145,2693,,,,
05/23/2020,31,Cornwall,4,,,292,0,,,56,4094,,,,
05/23/2020,32,Coventry,38,,,306,1,,,281,2264,,,,
05/23/2020,33,Cromwell,104,,,748,21,,,481,3459,,,,
05/23/2020,34,Danbury,1682,,,1985,113,,,5188,6123,,,,
05/23/2020,35,Darien,203,,,933,6,,,1048,4818,,,,
05/23/2020,36,Deep River,8,,,179,0,,,121,2711,,,,
05/23/2020,37,Derby,142,,,1135,2,,,699,5585,,,,
05/23/2020,38,Durham,29,,,403,2,,,247,3433,,,,
05/23/2020,40,East Granby,8,,,155,0,,,99,1923,,,,
05/23/2020,41,East Haddam,12,,,134,1,,,185,2058,,,,
05/23/2020,42,East Hampton,41,,,319,3,,,348,2707,,,,
05/23/2020,43,East Hartford,751,,,1502,82,,,2196,4392,,,,
05/23/2020,44,East Haven,383,,,1335,35,,,1780,6202,,,,
05/23/2020,45,East Lyme,129,,,692,22,,,855,4586,,,,
05/23/2020,47,East Windsor,142,,,1248,25,,,459,4035,,,,
05/23/2020,39,Eastford,8,,,447,0,,,44,2458,,,,
05/23/2020,46,Easton,31,,,412,1,,,245,3259,,,,
05/23/2020,48,Ellington,56,,,344,4,,,373,2288,,,,
05/23/2020,49,Enfield,410,,,922,23,,,1439,3236,,,,
05/23/2020,50,Essex,23,,,345,1,,,191,2862,,,,
05/23/2020,51,Fairfield,564,,,910,107,,,2185,3527,,,,
05/23/2020,52,Farmington,190,,,745,31,,,783,3070,,,,
05/23/2020,53,Franklin,3,,,155,0,,,53,2742,,,,
05/23/2020,54,Glastonbury,257,,,745,70,,,1099,3186,,,,
05/23/2020,55,Goshen,8,,,278,0,,,98,3404,,,,
05/23/2020,56,Granby,21,,,185,1,,,229,2013,,,,
05/23/2020,57,Greenwich,777,,,1239,46,,,2741,4370,,,,
05/23/2020,58,Griswold,22,,,190,2,,,414,3572,,,,
05/23/2020,59,Groton,110,,,284,19,,,1571,4060,,,,
05/23/2020,60,Guilford,94,,,423,10,,,758,3412,,,,
05/23/2020,61,Haddam,26,,,316,1,,,206,2505,,,,
05/23/2020,62,Hamden,909,,,1492,102,,,3503,5748,,,,
05/23/2020,63,Hampton,2,,,108,0,,,59,3184,,,,
05/23/2020,64,Hartford,2104,,,1716,148,,,5585,4556,,,,
05/23/2020,65,Hartland,6,,,283,0,,,33,1557,,,,
05/23/2020,66,Harwinton,28,,,516,2,,,170,3131,,,,
05/23/2020,67,Hebron,22,,,232,2,,,228,2405,,,,
05/23/2020,68,Kent,7,,,251,0,,,88,3160,,,,
05/23/2020,69,Killingly,26,,,150,0,,,557,3222,,,,
05/23/2020,70,Killingworth,13,,,204,3,,,193,3030,,,,
05/23/2020,71,Lebanon,24,,,333,2,,,190,2636,,,,
05/23/2020,72,Ledyard,19,,,129,2,,,737,5001,,,,
05/23/2020,73,Lisbon,5,,,118,0,,,121,2848,,,,
05/23/2020,74,Litchfield,36,,,443,3,,,282,3470,,,,
05/23/2020,75,Lyme,3,,,128,0,,,54,2310,,,,
05/23/2020,76,Madison,133,,,735,22,,,692,3822,,,,
05/23/2020,77,Manchester,603,,,1045,78,,,2159,3742,,,,
05/23/2020,78,Mansfield,27,,,105,2,,,240,930,,,,
05/23/2020,79,Marlborough,58,,,912,3,,,215,3382,,,,
05/23/2020,80,Meriden,718,,,1206,58,,,3011,5057,,,,
05/23/2020,81,Middlebury,44,,,569,3,,,254,3285,,,,
05/23/2020,82,Middlefield,15,,,342,0,,,129,2945,,,,
05/23/2020,83,Middletown,526,,,1140,73,,,2131,4618,,,,
05/23/2020,84,Milford,604,,,1105,70,,,2606,4768,,,,
05/23/2020,85,Monroe,103,,,529,6,,,630,3236,,,,
05/23/2020,86,Montville,219,,,1170,0,,,1403,7496,,,,
05/23/2020,87,Morris,15,,,663,0,,,63,2785,,,,
05/23/2020,88,Naugatuck,348,,,1112,26,,,1381,4414,,,,
05/23/2020,89,New Britain,893,,,1233,74,,,3069,4236,,,,
05/23/2020,90,New Canaan,166,,,821,30,,,909,4497,,,,
05/23/2020,91,New Fairfield,107,,,771,2,,,606,4367,,,,
05/23/2020,92,New Hartford,24,,,359,2,,,151,2259,,,,
05/23/2020,93,New Haven,2327,,,1784,97,,,9049,6938,,,,
05/23/2020,95,New London,139,,,516,2,,,1182,4388,,,,
05/23/2020,96,New Milford,263,,,975,20,,,1414,5242,,,,
05/23/2020,94,Newington,339,,,1126,46,,,1313,4360,,,,
05/23/2020,97,Newtown,212,,,763,22,,,1277,4598,,,,
05/23/2020,98,Norfolk,9,,,549,0,,,35,2134,,,,
05/23/2020,99,North Branford,80,,,565,4,,,538,3800,,,,
05/23/2020,100,North Canaan,5,,,154,1,,,82,2520,,,,
05/23/2020,101,North Haven,218,,,920,19,,,1159,4892,,,,
05/23/2020,102,North Stonington,10,,,191,1,,,183,3490,,,,
05/23/2020,103,Norwalk,1964,,,2206,120,,,5720,6424,,,,
05/23/2020,104,Norwich,89,,,227,3,,,1336,3414,,,,
05/23/2020,105,Old Lyme,18,,,244,1,,,266,3611,,,,
05/23/2020,106,Old Saybrook,33,,,327,1,,,326,3232,,,,
05/23/2020,107,Orange,112,,,803,9,,,601,4309,,,,
05/23/2020,108,Oxford,77,,,582,6,,,462,3493,,,,
05/23/2020,109,Plainfield,30,,,198,1,,,509,3355,,,,
05/23/2020,110,Plainville,134,,,760,17,,,695,3944,,,,
05/23/2020,111,Plymouth,65,,,558,1,,,376,3229,,,,
05/23/2020,112,Pomfret,13,,,309,0,,,123,2926,,,,
05/23/2020,113,Portland,58,,,623,15,,,287,3084,,,,
05/23/2020,114,Preston,11,,,237,0,,,212,4571,,,,
05/23/2020,115,Prospect,53,,,541,0,,,282,2880,,,,
05/23/2020,116,Putnam,25,,,266,1,,,321,3417,,,,
05/23/2020,117,Redding,71,,,778,8,,,353,3868,,,,
05/23/2020,118,Ridgefield,206,,,824,42,,,1361,5442,,,,
05/23/2020,119,Rocky Hill,376,,,1866,76,,,1029,5108,,,,
05/23/2020,120,Roxbury,6,,,278,1,,,75,3472,,,,
05/23/2020,121,Salem,4,,,97,0,,,171,4147,,,,
05/23/2020,122,Salisbury,11,,,306,0,,,69,1918,,,,
05/23/2020,123,Scotland,0,,,0,0,,,18,1068,,,,
05/23/2020,124,Seymour,212,,,1284,39,,,838,5076,,,,
05/23/2020,125,Sharon,16,,,592,0,,,142,5253,,,,
05/23/2020,126,Shelton,540,,,1314,130,,,1883,4582,,,,
05/23/2020,127,Sherman,14,,,387,2,,,130,3597,,,,
05/23/2020,128,Simsbury,109,,,436,12,,,628,2514,,,,
05/23/2020,129,Somers,280,,,2584,4,,,882,8141,,,,
05/23/2020,132,South Windsor,136,,,522,28,,,669,2568,,,,
05/23/2020,130,Southbury,167,,,850,32,,,1326,6746,,,,
05/23/2020,131,Southington,296,,,676,26,,,1491,3404,,,,
05/23/2020,133,Sprague,4,,,138,0,,,146,5054,,,,
05/23/2020,134,Stafford,97,,,816,17,,,336,2827,,,,
05/23/2020,135,Stamford,3072,,,2367,183,,,7850,6049,,,,
05/23/2020,136,Sterling,2,,,53,0,,,81,2143,,,,
05/23/2020,137,Stonington,32,,,173,2,,,742,4022,,,,
05/23/2020,138,Stratford,755,,,1453,67,,,2855,5494,,,,
05/23/2020,139,Suffield,112,,,711,18,,,351,2230,,,,
05/23/2020,140,Thomaston,53,,,701,0,,,252,3333,,,,
05/23/2020,141,Thompson,30,,,319,2,,,212,2257,,,,
05/23/2020,142,Tolland,47,,,321,4,,,308,2102,,,,
05/23/2020,143,Torrington,488,,,1426,77,,,1644,4803,,,,
05/23/2020,144,Trumbull,501,,,1399,96,,,1661,4639,,,,
05/23/2020,145,Union,4,,,476,0,,,15,1786,,,,
05/23/2020,146,Vernon,171,,,584,18,,,846,2887,,,,
05/23/2020,147,Voluntown,9,,,355,1,,,88,3471,,,,
05/23/2020,148,Wallingford,422,,,948,58,,,2009,4511,,,,
05/23/2020,149,Warren,4,,,286,0,,,17,1215,,,,
05/23/2020,150,Washington,19,,,553,2,,,228,6639,,,,
05/23/2020,151,Waterbury,1808,,,1673,148,,,5156,4770,,,,
05/23/2020,152,Waterford,155,,,821,16,,,1017,5385,,,,
05/23/2020,153,Watertown,135,,,624,6,,,760,3512,,,,
05/23/2020,155,West Hartford,570,,,906,96,,,2204,3502,,,,
05/23/2020,156,West Haven,1013,,,1846,61,,,3609,6576,,,,
05/23/2020,154,Westbrook,24,,,347,1,,,216,3124,,,,
05/23/2020,157,Weston,62,,,605,1,,,434,4235,,,,
05/23/2020,158,Westport,284,,,1010,22,,,1432,5093,,,,
05/23/2020,159,Wethersfield,233,,,893,9,,,922,3535,,,,
05/23/2020,160,Willington,12,,,204,0,,,111,1886,,,,
05/23/2020,161,Wilton,202,,,1098,37,,,790,4294,,,,
05/23/2020,162,Winchester,51,,,479,3,,,352,3304,,,,
05/23/2020,163,Windham,160,,,648,10,,,745,3015,,,,
05/23/2020,164,Windsor,519,,,1805,96,,,1215,4225,,,,
05/23/2020,165,Windsor Locks,101,,,784,17,,,390,3029,,,,
05/23/2020,166,Wolcott,95,,,571,8,,,495,2973,,,,
05/23/2020,167,Woodbridge,126,,,1431,29,,,442,5020,,,,
05/23/2020,168,Woodbury,41,,,430,2,,,328,3439,,,,
05/23/2020,169,Woodstock,13,,,165,0,,,189,2404,,,,
05/24/2020,1,Andover,10,,,310,0,,,73,2259,,,,
05/24/2020,2,Ansonia,255,,,1362,5,,,1026,5480,,,,
05/24/2020,3,Ashford,15,,,352,0,,,110,2582,,,,
05/24/2020,4,Avon,106,,,579,17,,,524,2863,,,,
05/24/2020,5,Barkhamsted,26,,,717,0,,,103,2842,,,,
05/24/2020,6,Beacon Falls,45,,,728,0,,,231,3737,,,,
05/24/2020,7,Berlin,149,,,729,16,,,740,3622,,,,
05/24/2020,8,Bethany,32,,,584,0,,,232,4234,,,,
05/24/2020,9,Bethel,247,,,1253,25,,,1165,5910,,,,
05/24/2020,10,Bethlehem,10,,,292,1,,,102,2981,,,,
05/24/2020,11,Bloomfield,470,,,2206,73,,,1328,6234,,,,
05/24/2020,12,Bolton,23,,,470,3,,,111,2270,,,,
05/24/2020,13,Bozrah,7,,,276,0,,,88,3469,,,,
05/24/2020,14,Branford,319,,,1139,39,,,1620,5785,,,,
05/24/2020,15,Bridgeport,3230,,,2229,143,,,9825,6781,,,,
05/24/2020,16,Bridgewater,6,,,366,0,,,68,4144,,,,
05/24/2020,17,Bristol,521,,,868,68,,,2333,3886,,,,
05/24/2020,18,Brookfield,155,,,912,7,,,890,5235,,,,
05/24/2020,19,Brooklyn,21,,,254,0,,,235,2838,,,,
05/24/2020,20,Burlington,21,,,217,1,,,234,2421,,,,
05/24/2020,21,Canaan,0,,,0,0,,,25,2370,,,,
05/24/2020,22,Canterbury,11,,,216,0,,,158,3098,,,,
05/24/2020,23,Canton,79,,,769,24,,,277,2697,,,,
05/24/2020,24,Chaplin,3,,,133,0,,,68,3014,,,,
05/24/2020,25,Cheshire,172,,,589,21,,,1059,3629,,,,
05/24/2020,26,Chester,47,,,1111,12,,,139,3287,,,,
05/24/2020,27,Clinton,51,,,394,2,,,469,3622,,,,
05/24/2020,28,Colchester,34,,,213,1,,,591,3709,,,,
05/24/2020,29,Colebrook,2,,,142,0,,,29,2064,,,,
05/24/2020,30,Columbia,21,,,390,0,,,152,2823,,,,
05/24/2020,31,Cornwall,4,,,292,0,,,58,4240,,,,
05/24/2020,32,Coventry,38,,,306,1,,,300,2417,,,,
05/24/2020,33,Cromwell,106,,,762,22,,,497,3574,,,,
05/24/2020,34,Danbury,1710,,,2018,114,,,5310,6267,,,,
05/24/2020,35,Darien,202,,,929,6,,,1057,4859,,,,
05/24/2020,36,Deep River,8,,,179,0,,,126,2823,,,,
05/24/2020,37,Derby,143,,,1143,2,,,712,5689,,,,
05/24/2020,38,Durham,29,,,403,2,,,261,3628,,,,
05/24/2020,40,East Granby,8,,,155,0,,,106,2059,,,,
05/24/2020,41,East Haddam,12,,,134,1,,,192,2136,,,,
05/24/2020,42,East Hampton,41,,,319,3,,,367,2855,,,,
05/24/2020,43,East Hartford,764,,,1528,82,,,2266,4532,,,,
05/24/2020,44,East Haven,386,,,1345,35,,,1847,6436,,,,
05/24/2020,45,East Lyme,129,,,692,24,,,890,4773,,,,
05/24/2020,47,East Windsor,140,,,1231,26,,,469,4123,,,,
05/24/2020,39,Eastford,8,,,447,0,,,45,2514,,,,
05/24/2020,46,Easton,31,,,412,2,,,253,3366,,,,
05/24/2020,48,Ellington,57,,,350,5,,,391,2399,,,,
05/24/2020,49,Enfield,409,,,920,22,,,1472,3310,,,,
05/24/2020,50,Essex,23,,,345,1,,,206,3087,,,,
05/24/2020,51,Fairfield,570,,,920,111,,,2252,3635,,,,
05/24/2020,52,Farmington,192,,,753,32,,,806,3160,,,,
05/24/2020,53,Franklin,3,,,155,0,,,54,2794,,,,
05/24/2020,54,Glastonbury,264,,,765,70,,,1144,3317,,,,
05/24/2020,55,Goshen,8,,,278,0,,,105,3647,,,,
05/24/2020,56,Granby,21,,,185,0,,,235,2066,,,,
05/24/2020,57,Greenwich,774,,,1234,46,,,2800,4464,,,,
05/24/2020,58,Griswold,23,,,198,2,,,434,3744,,,,
05/24/2020,59,Groton,87,,,225,19,,,1579,4081,,,,
05/24/2020,60,Guilford,94,,,423,11,,,804,3619,,,,
05/24/2020,61,Haddam,25,,,304,0,,,212,2578,,,,
05/24/2020,62,Hamden,919,,,1508,104,,,3648,5986,,,,
05/24/2020,63,Hampton,2,,,108,0,,,64,3454,,,,
05/24/2020,64,Hartford,2155,,,1758,144,,,6048,4934,,,,
05/24/2020,65,Hartland,6,,,283,0,,,34,1604,,,,
05/24/2020,66,Harwinton,28,,,516,2,,,179,3297,,,,
05/24/2020,67,Hebron,22,,,232,2,,,237,2499,,,,
05/24/2020,68,Kent,7,,,251,0,,,89,3196,,,,
05/24/2020,69,Killingly,27,,,156,0,,,579,3349,,,,
05/24/2020,70,Killingworth,13,,,204,3,,,207,3250,,,,
05/24/2020,71,Lebanon,24,,,333,2,,,200,2775,,,,
05/24/2020,72,Ledyard,19,,,129,2,,,751,5096,,,,
05/24/2020,73,Lisbon,6,,,141,0,,,129,3037,,,,
05/24/2020,74,Litchfield,38,,,468,3,,,298,3667,,,,
05/24/2020,75,Lyme,3,,,128,0,,,56,2395,,,,
05/24/2020,76,Madison,135,,,746,21,,,729,4026,,,,
05/24/2020,77,Manchester,613,,,1062,79,,,2265,3926,,,,
05/24/2020,78,Mansfield,27,,,105,2,,,250,968,,,,
05/24/2020,79,Marlborough,61,,,959,5,,,220,3460,,,,
05/24/2020,80,Meriden,737,,,1238,60,,,3139,5272,,,,
05/24/2020,81,Middlebury,44,,,569,3,,,260,3363,,,,
05/24/2020,82,Middlefield,15,,,342,0,,,137,3128,,,,
05/24/2020,83,Middletown,527,,,1142,73,,,2201,4770,,,,
05/24/2020,84,Milford,618,,,1131,69,,,2727,4989,,,,
05/24/2020,85,Monroe,103,,,529,6,,,650,3338,,,,
05/24/2020,86,Montville,242,,,1293,0,,,1612,8613,,,,
05/24/2020,87,Morris,15,,,663,1,,,66,2918,,,,
05/24/2020,88,Naugatuck,351,,,1122,29,,,1413,4516,,,,
05/24/2020,89,New Britain,915,,,1263,77,,,3209,4429,,,,
05/24/2020,90,New Canaan,166,,,821,30,,,917,4537,,,,
05/24/2020,91,New Fairfield,107,,,771,2,,,620,4468,,,,
05/24/2020,92,New Hartford,24,,,359,2,,,157,2349,,,,
05/24/2020,93,New Haven,2352,,,1803,98,,,9435,7234,,,,
05/24/2020,95,New London,138,,,512,4,,,1211,4495,,,,
05/24/2020,96,New Milford,263,,,975,21,,,1441,5342,,,,
05/24/2020,94,Newington,338,,,1122,47,,,1383,4593,,,,
05/24/2020,97,Newtown,210,,,756,23,,,1304,4695,,,,
05/24/2020,98,Norfolk,11,,,671,0,,,40,2439,,,,
05/24/2020,99,North Branford,80,,,565,4,,,553,3906,,,,
05/24/2020,100,North Canaan,5,,,154,1,,,84,2581,,,,
05/24/2020,101,North Haven,232,,,979,21,,,1245,5255,,,,
05/24/2020,102,North Stonington,10,,,191,1,,,185,3529,,,,
05/24/2020,103,Norwalk,1969,,,2211,123,,,5801,6515,,,,
05/24/2020,104,Norwich,89,,,227,3,,,1409,3600,,,,
05/24/2020,105,Old Lyme,18,,,244,2,,,289,3923,,,,
05/24/2020,106,Old Saybrook,33,,,327,3,,,342,3391,,,,
05/24/2020,107,Orange,112,,,803,8,,,620,4445,,,,
05/24/2020,108,Oxford,76,,,575,6,,,475,3591,,,,
05/24/2020,109,Plainfield,30,,,198,1,,,533,3513,,,,
05/24/2020,110,Plainville,137,,,777,17,,,722,4097,,,,
05/24/2020,111,Plymouth,68,,,584,1,,,389,3340,,,,
05/24/2020,112,Pomfret,13,,,309,0,,,128,3045,,,,
05/24/2020,113,Portland,58,,,623,15,,,294,3160,,,,
05/24/2020,114,Preston,12,,,259,0,,,220,4743,,,,
05/24/2020,115,Prospect,53,,,541,0,,,294,3003,,,,
05/24/2020,116,Putnam,26,,,277,1,,,329,3502,,,,
05/24/2020,117,Redding,70,,,767,8,,,363,3978,,,,
05/24/2020,118,Ridgefield,205,,,820,41,,,1375,5498,,,,
05/24/2020,119,Rocky Hill,375,,,1862,77,,,1048,5202,,,,
05/24/2020,120,Roxbury,7,,,324,1,,,77,3565,,,,
05/24/2020,121,Salem,4,,,97,0,,,180,4366,,,,
05/24/2020,122,Salisbury,11,,,306,0,,,70,1946,,,,
05/24/2020,123,Scotland,0,,,0,0,,,19,1128,,,,
05/24/2020,124,Seymour,214,,,1296,38,,,851,5155,,,,
05/24/2020,125,Sharon,16,,,592,0,,,142,5253,,,,
05/24/2020,126,Shelton,563,,,1370,128,,,1983,4825,,,,
05/24/2020,127,Sherman,14,,,387,2,,,133,3680,,,,
05/24/2020,128,Simsbury,109,,,436,12,,,649,2598,,,,
05/24/2020,129,Somers,281,,,2594,4,,,886,8178,,,,
05/24/2020,132,South Windsor,136,,,522,29,,,704,2702,,,,
05/24/2020,130,Southbury,163,,,829,34,,,1340,6817,,,,
05/24/2020,131,Southington,296,,,676,26,,,1539,3513,,,,
05/24/2020,133,Sprague,4,,,138,0,,,154,5331,,,,
05/24/2020,134,Stafford,97,,,816,17,,,344,2895,,,,
05/24/2020,135,Stamford,3075,,,2369,179,,,7951,6127,,,,
05/24/2020,136,Sterling,2,,,53,0,,,88,2328,,,,
05/24/2020,137,Stonington,31,,,168,1,,,759,4114,,,,
05/24/2020,138,Stratford,761,,,1464,67,,,2945,5667,,,,
05/24/2020,139,Suffield,112,,,711,18,,,361,2293,,,,
05/24/2020,140,Thomaston,53,,,701,0,,,261,3452,,,,
05/24/2020,141,Thompson,30,,,319,2,,,215,2288,,,,
05/24/2020,142,Tolland,47,,,321,4,,,324,2211,,,,
05/24/2020,143,Torrington,489,,,1429,80,,,1707,4987,,,,
05/24/2020,144,Trumbull,504,,,1408,100,,,1711,4779,,,,
05/24/2020,145,Union,4,,,476,0,,,15,1786,,,,
05/24/2020,146,Vernon,173,,,590,18,,,874,2983,,,,
05/24/2020,147,Voluntown,9,,,355,1,,,89,3511,,,,
05/24/2020,148,Wallingford,421,,,945,60,,,2109,4736,,,,
05/24/2020,149,Warren,4,,,286,0,,,17,1215,,,,
05/24/2020,150,Washington,21,,,612,2,,,234,6814,,,,
05/24/2020,151,Waterbury,1822,,,1686,153,,,5294,4898,,,,
05/24/2020,152,Waterford,151,,,799,16,,,1041,5512,,,,
05/24/2020,153,Watertown,137,,,633,6,,,786,3632,,,,
05/24/2020,155,West Hartford,574,,,912,99,,,2268,3603,,,,
05/24/2020,156,West Haven,1020,,,1859,65,,,3726,6789,,,,
05/24/2020,154,Westbrook,24,,,347,1,,,223,3225,,,,
05/24/2020,157,Weston,62,,,605,1,,,442,4313,,,,
05/24/2020,158,Westport,284,,,1010,22,,,1478,5257,,,,
05/24/2020,159,Wethersfield,239,,,916,10,,,970,3719,,,,
05/24/2020,160,Willington,12,,,204,0,,,116,1970,,,,
05/24/2020,161,Wilton,201,,,1093,35,,,798,4338,,,,
05/24/2020,162,Winchester,52,,,488,3,,,365,3426,,,,
05/24/2020,163,Windham,164,,,664,10,,,803,3250,,,,
05/24/2020,164,Windsor,529,,,1839,97,,,1331,4628,,,,
05/24/2020,165,Windsor Locks,102,,,792,19,,,401,3114,,,,
05/24/2020,166,Wolcott,96,,,577,8,,,520,3123,,,,
05/24/2020,167,Woodbridge,126,,,1431,28,,,471,5349,,,,
05/24/2020,168,Woodbury,41,,,430,2,,,339,3555,,,,
05/24/2020,169,Woodstock,13,,,165,0,,,192,2442,,,,
05/25/2020,1,Andover,10,,,310,0,,,73,2259,,,,
05/25/2020,2,Ansonia,257,,,1373,5,,,1049,5603,,,,
05/25/2020,3,Ashford,16,,,375,0,,,117,2746,,,,
05/25/2020,4,Avon,106,,,579,17,,,536,2929,,,,
05/25/2020,5,Barkhamsted,26,,,717,0,,,107,2953,,,,
05/25/2020,6,Beacon Falls,46,,,744,0,,,237,3834,,,,
05/25/2020,7,Berlin,151,,,739,15,,,754,3690,,,,
05/25/2020,8,Bethany,32,,,584,0,,,237,4326,,,,
05/25/2020,9,Bethel,248,,,1258,25,,,1168,5925,,,,
05/25/2020,10,Bethlehem,10,,,292,1,,,105,3068,,,,
05/25/2020,11,Bloomfield,471,,,2211,75,,,1348,6328,,,,
05/25/2020,12,Bolton,23,,,470,3,,,114,2331,,,,
05/25/2020,13,Bozrah,7,,,276,0,,,92,3626,,,,
05/25/2020,14,Branford,322,,,1150,39,,,1664,5942,,,,
05/25/2020,15,Bridgeport,3270,,,2257,143,,,9964,6876,,,,
05/25/2020,16,Bridgewater,7,,,427,0,,,70,4266,,,,
05/25/2020,17,Bristol,526,,,876,68,,,2366,3941,,,,
05/25/2020,18,Brookfield,156,,,918,7,,,892,5246,,,,
05/25/2020,19,Brooklyn,21,,,254,0,,,238,2874,,,,
05/25/2020,20,Burlington,22,,,228,1,,,236,2442,,,,
05/25/2020,21,Canaan,0,,,0,0,,,26,2464,,,,
05/25/2020,22,Canterbury,11,,,216,0,,,159,3118,,,,
05/25/2020,23,Canton,80,,,779,24,,,282,2746,,,,
05/25/2020,24,Chaplin,3,,,133,0,,,72,3191,,,,
05/25/2020,25,Cheshire,172,,,589,21,,,1094,3749,,,,
05/25/2020,26,Chester,47,,,1111,12,,,143,3381,,,,
05/25/2020,27,Clinton,51,,,394,2,,,476,3676,,,,
05/25/2020,28,Colchester,35,,,220,1,,,604,3790,,,,
05/25/2020,29,Colebrook,2,,,142,0,,,29,2064,,,,
05/25/2020,30,Columbia,22,,,409,0,,,155,2878,,,,
05/25/2020,31,Cornwall,4,,,292,0,,,58,4240,,,,
05/25/2020,32,Coventry,39,,,314,1,,,310,2497,,,,
05/25/2020,33,Cromwell,107,,,770,24,,,507,3646,,,,
05/25/2020,34,Danbury,1714,,,2023,114,,,5328,6288,,,,
05/25/2020,35,Darien,212,,,975,6,,,1060,4873,,,,
05/25/2020,36,Deep River,8,,,179,0,,,126,2823,,,,
05/25/2020,37,Derby,147,,,1175,2,,,731,5841,,,,
05/25/2020,38,Durham,30,,,417,2,,,266,3697,,,,
05/25/2020,40,East Granby,8,,,155,0,,,111,2157,,,,
05/25/2020,41,East Haddam,13,,,145,1,,,198,2203,,,,
05/25/2020,42,East Hampton,41,,,319,3,,,375,2917,,,,
05/25/2020,43,East Hartford,766,,,1532,81,,,2301,4602,,,,
05/25/2020,44,East Haven,390,,,1359,35,,,1878,6544,,,,
05/25/2020,45,East Lyme,136,,,729,26,,,907,4865,,,,
05/25/2020,47,East Windsor,140,,,1231,26,,,475,4176,,,,
05/25/2020,39,Eastford,8,,,447,0,,,45,2514,,,,
05/25/2020,46,Easton,31,,,412,2,,,254,3379,,,,
05/25/2020,48,Ellington,57,,,350,5,,,397,2436,,,,
05/25/2020,49,Enfield,411,,,924,22,,,1515,3407,,,,
05/25/2020,50,Essex,23,,,345,1,,,211,3162,,,,
05/25/2020,51,Fairfield,580,,,936,114,,,2295,3704,,,,
05/25/2020,52,Farmington,193,,,757,32,,,823,3227,,,,
05/25/2020,53,Franklin,4,,,207,0,,,55,2845,,,,
05/25/2020,54,Glastonbury,272,,,789,70,,,1171,3395,,,,
05/25/2020,55,Goshen,8,,,278,0,,,109,3786,,,,
05/25/2020,56,Granby,20,,,176,0,,,239,2101,,,,
05/25/2020,57,Greenwich,779,,,1242,46,,,2806,4473,,,,
05/25/2020,58,Griswold,25,,,216,2,,,443,3822,,,,
05/25/2020,59,Groton,88,,,227,18,,,1599,4133,,,,
05/25/2020,60,Guilford,94,,,423,11,,,821,3696,,,,
05/25/2020,61,Haddam,26,,,316,0,,,219,2664,,,,
